Наименование,Бренд,Категория,Код товара,Артикул,Цена РРЦ,Цена РИЦ,Цена для клиентов,Суммарный остаток,Остаток по складам
Вентилятор вытяжной серии Argentum EAFA-150,Electrolux,Вентиляция и кондиционирование зданий/Общеобменные системы вентиляции/Вентиляторы вытяжные бытовые,НС-1126779,EAFA-150,6590.0,6590.0,4613.0,73,{'фрц Киржач': '73'}
Блок внутренний средненапорный канального типа EACD-120MWN1 IN,Electrolux,Вентиляция и кондиционирование зданий/Фреоновые системы кондиционирования/Канальные кондиционеры большой мощности,НС-1284304,EACD-120MWN1 IN,580741.41,644749.11,243911.39,10,{'фрц Киржач': '10'}
Фильтр Electrolux FAP-2050 ANTI SMOG ACTIVE,Electrolux,"Увлажнение, осушение и очистка воздуха/Аксессуары и фильтры для увлажнителей и очистителей/Аксессуары и фильтры для увлажнителей и очистителей",НС-1476973,FAP-2050 ANTI SMOG ACTIVE,2690.0,2690.0,2152.0,231,{'фрц Киржач': '231'}
Сплит-система инверторного типа Electrolux EACS/I-09HSK/N3 комплект,Electrolux,Кондиционирование/Бытовые кондиционеры/Сплит-системы настенного типа,НС-1481648,EACS/I-09HSK/N3,46490.0,46490.0,31613.2,ожидается поставка,{}
Водонагреватель Electrolux EWH 50 Royal H,Electrolux,Отопление и водоснабжение/Водонагреватели/Водонагреватели накопительные,НС-1019736,EWH 50 Royal H,18990.0,17890.0,16142.0,ожидается поставка,{}
Водонагреватель Electrolux EWH 30 Gladius 2.0 Grafit,Electrolux,Отопление и водоснабжение/Водонагреватели/Водонагреватели накопительные,НС-1439699,EWH 30 Gladius 2.0 Grafit,19590.0,19590.0,15672.0,ожидается поставка,{}
Установка EPVS-200 приточно-вытяжная,Electrolux,Вентиляция и кондиционирование зданий/Моноблочные вентиляционные установки/Компактные моноблочные приточные-вытяжные установки,НС-1352132,_EPVS-200,87250.0,87250.0,61075.0,ожидается поставка,{}
IQ-модуль для увлажнителя Electrolux Smart Eye EHU/SM-15,Electrolux,"Увлажнение, осушение и очистка воздуха/Аксессуары и фильтры для увлажнителей и очистителей/Элементы контроля влажности",НС-1117548,EHU/SM-15,790.0,790.0,632.0,373,"{'екатеринбург склад': '2', 'ррц Екатеринбург LV NEW': '6', 'фрц Киржач': '365'}"
Вентилятор вытяжной серии Basic EAFB-150TH с таймером и гигростатом,Electrolux,Вентиляция и кондиционирование зданий/Общеобменные системы вентиляции/Вентиляторы вытяжные бытовые,НС-1126790,EAFB-150TH,6190.0,6190.0,4333.0,ожидается поставка,{}
Колонка газовая Electrolux GWH 12 NanoPlus 2.0,Electrolux,Отопление и водоснабжение/Водонагреватели/Водонагреватели проточные газовые,НС-1173658,GWH 12 NanoPlus 2.0,16490.0,16490.0,13687.0,ожидается поставка,{}
Блок внутренний Electrolux EACS/I-07 HM FMI/N8_ERP/in сплит-системы,Electrolux,Кондиционирование/Мульти сплит-системы/Мульти сплит-системы свободной компоновки,НС-1194451,EACS/I-07 HM FMI/N8_ERP/in,22800.0,22800.0,15276.0,303,"{'екатеринбург склад': '2', 'ррц Петушки (Владимирская обл.)': '125', 'фрц Киржач': '176'}"
"Мат Electrolux EMSM 2-150-1,5 (комплект теплого пола)",Electrolux,Тепловое оборудование/Электрические теплые полы и системы антиобледенения/Нагревательные маты для теплого пола,НС-1105898,"EMSM 2-150-1,5 комплект",8095.0,8095.0,4614.0,11,"{'ррц Екатеринбург LV NEW': '2', 'фрц Киржач': '9'}"
Комплект картриджей Electrolux AM SF,Electrolux,Отопление и водоснабжение/Водоочистка/Картриджи для фильтров,НС-1300134,Kit AM SF,2290.0,2290.0,1786.0,186,{'фрц Киржач': '186'}
Картридж Electrolux iS Softening,Electrolux,Отопление и водоснабжение/Водоочистка/Картриджи для фильтров,НС-1300144,Cartridge iS Softening,890.0,890.0,694.0,340,"{'ррц Лакинск': '308', 'фрц Киржач': '32'}"
Вентилятор колонный Electrolux EFT-1110i,Electrolux,Вентиляция и кондиционирование зданий/Общеобменные системы вентиляции/Вентиляторы бытовые,НС-1295748,EFT-1110i,6890.0,6890.0,5512.0,ожидается поставка,{}
Кондиционер мобильный Electrolux EACM-20 JK/N3,Electrolux,Кондиционирование/Бытовые кондиционеры/Мобильные кондиционеры,НС-1421704,EACM-20 JK/N3,121990.0,121990.0,97592.0,30,"{'ррц Екатеринбург LV NEW': '2', 'фрц Киржач': '28'}"
Пленка инфракрасная саморегулирующаяся Electrolux ETSS 220-4 (комплект теплого пола),Electrolux,Тепловое оборудование/Электрические теплые полы и системы антиобледенения/Нагревательная инфракрасная пленка для теплого пола,НС-1213530,ETSS 220-4,12885.0,12885.0,7344.0,ожидается поставка,{}
Осушитель воздуха Electrolux EDH-15L,Electrolux,"Увлажнение, осушение и очистка воздуха/Осушители воздуха/Бытовые осушители воздуха",НС-1300690,EDH-15L,14590.0,14590.0,11818.0,3,{'ррц Екатеринбург LV NEW': '3'}
Очаг электрический Electrolux Sphere Plus EFP/P-2720RLS,Electrolux,Тепловое оборудование/Электрические камины/Электрические камины портального типа,НС-1194493,EFP/P-2720RLS,27990.0,26600.0,20432.7,3,{'фрц Киржач': '3'}
