Наименование,Бренд,Категория,Код товара,Артикул,Цена РРЦ,Цена РИЦ,Цена для клиентов,Суммарный остаток,Остаток по складам
Радиатор панельный Royal Thermo VENTIL COMPACT VC11-500-600 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1238925,VC11-500-600/NS,6072.0,6072.0,4614.72,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC21-500-900 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1239315,VC21-500-900/SS,9817.0,9817.0,7460.92,ожидается поставка,{}
Тройник Royal Thermo 90гр. редукционный 25×20×25,Royal Thermo,"Отопление и водоснабжение/Трубы, шланги и фитинги/Фитинги для отопления и водоснабжения",НС-1042013,RTE 25.024,540.0,540.0,270.0,68,{'фрц Киржач': '68'}
Конвектор внутрипольный Royal Thermo ATRIUM-90/400/2700-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1559055,RT-A-90/400/2700-DG-U-DB,69385.0,69385.0,47181.8,ожидается поставка,{}
Радиатор Royal Thermo PianoForte 500 new/Bianco Traffico - 10 секц.,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы биметаллические секционные,НС-1176322,RTPN50010,15400.0,15400.0,12166.0,более 500,"{'ррц Лакинск': '646', 'ррц Орехово-Зуево (Московская обл.)': '696', 'ррц Екатеринбург LV NEW': '17', 'фрц Киржач': 'более 500'}"
"Набор дизайн-вентилей CUBE, прямой (хром) 1/2""",Royal Thermo,Отопление и водоснабжение/Радиаторная арматура/Вентили ручной регулировки,НС-1193189,RTE 56.001,3500.0,3500.0,2100.0,223,"{'ррц Екатеринбург LV NEW': '17', 'фрц Киржач': '206'}"
Конвектор внутрипольный Royal Thermo ATRIUM-150/400/1000-DG-U-BL,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1493412,RT-A-150/400/1000-DG-U-BL,36613.0,36613.0,24896.84,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C33-300-1200 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1369659,C33-300-1200/SS,14062.0,14062.0,10687.12,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-90/200/2900-DG-U-LB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558940,RT-A-90/200/2900-DG-U-LB,46232.0,46232.0,31437.76,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-90/400/1800-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477973,RT-A-90/400/1800-DG-U-DB,47107.0,47107.0,32032.76,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-75/300/1500-DG-U-BL,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558830,RT-A-75/300/1500-DG-U-BL,28316.0,28316.0,19254.88,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-190/200/1400-DG-U-LB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477541,RT-A-190/200/1400-DG-U-LB,29265.0,29265.0,19900.2,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-75/200/1100-DG-U-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1519165,RT-A-75/200/1100-DG-U-NA,19366.0,19366.0,13168.88,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C22-300-1700 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1189800,C22-300-1700/9016,10957.0,10957.0,8327.32,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-150/200/3000-DG-U-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477412,RT-A-150/200/3000-DG-U-NA,56160.0,56160.0,38188.8,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC11-600-900 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1190845,VC11-600-900/9016,8929.0,8929.0,6786.04,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-75/250/2800-DG-U-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477758,RT-A-75/250/2800-DG-U-NA,46888.0,46888.0,31883.84,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C33-300-1500 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1255241,C33-300-1500/NS,16575.0,16575.0,12597.0,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C21-400-500 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1345347,C21-400-500/9016,5034.0,5034.0,3825.84,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-190/400/2800-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1493207,RT-A-190/400/2800-DG-U-AU,98128.0,98128.0,66727.04,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-90/250/800-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477918,RT-A-90/250/800-DG-U-DB,16870.0,16870.0,11471.6,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C11-600-800 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1189521,C11-600-800/9016,6189.0,6189.0,4703.64,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-110/250/1700-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558312,RT-A-110/250/1700-DG-U-AU,31635.0,31635.0,21511.8,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-190/250/2300-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558645,RT-A-190/250/2300-DG-U-AU,53089.0,53089.0,36100.52,ожидается поставка,{}
